t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,bootstrap_estimate
4.1,0.139056,1.5,1.256637,1.117581,0.899044,0,1,0
4.11,0.264771,1.5,1.382301,1.11753,0.899022,0,1,0
4.12,0.390484,1.5,1.507964,1.11748,0.899,0,1,0
4.13,0.516197,1.5,1.633628,1.117431,0.898978,0,1,0
4.14,0.641909,1.5,1.759292,1.117383,0.898957,0,1,0
4.15,0.76762,1.5,1.884956,1.117335,0.898936,0,1,0
4.16,0.893331,1.5,2.010619,1.117289,0.898916,0,1,0
4.17,1.019041,1.5,2.136283,1.117242,0.898896,0,1,0
4.18,1.14475,1.5,2.261947,1.117197,0.898876,0,1,0
4.19,1.270458,1.5,2.38761,1.117152,0.898856,0,1,0
4.2,1.396166,1.5,2.513274,1.117108,0.898837,0,1,0
4.21,1.521873,1.5,2.638938,1.117065,0.898818,0,1,0
4.22,1.647579,1.5,2.764602,1.117022,0.898799,0,1,0
4.23,1.773285,1.5,2.890265,1.11698,0.898781,0,1,0
4.24,1.89899,1.5,3.015929,1.116939,0.898763,0,1,0
4.25,2.024695,1.5,3.141593,1.116898,0.898745,0,1,0
4.26,2.150398,1.5,3.267256,1.116858,0.898727,0,1,0
4.27,2.276102,1.5,3.39292,1.116818,0.89871,0,1,0
4.28,2.401804,1.5,3.518584,1.116779,0.898693,0,1,0
4.29,2.527506,1.5,3.644247,1.116741,0.898676,0,1,0
4.3,2.653208,1.5,3.769911,1.116703,0.898659,0,1,0
4.31,2.778909,1.5,3.895575,1.116666,0.898643,0,1,0
4.32,2.904609,1.5,4.021239,1.11663,0.898627,0,1,0
4.33,3.030309,1.5,4.146902,1.116594,0.898611,0,1,0
4.34,3.156008,1.5,4.272566,1.116558,0.898596,0,1,0
4.35,3.281706,1.5,4.39823,1.116523,0.89858,0,1,0
4.36,3.407405,1.5,4.523893,1.116489,0.898565,0,1,0
4.37,3.533102,1.5,4.649557,1.116455,0.89855,0,1,0
4.38,3.658799,1.5,4.775221,1.116422,0.898536,0,1,0
4.39,3.784496,1.5,4.900885,1.116389,0.898521,0,1,0
4.4,3.910192,1.5,5.026548,1.116357,0.898507,0,1,0
4.41,4.035887,1.5,5.152212,1.116325,0.898493,0,1,0
4.42,4.161582,1.5,5.277876,1.116293,0.898479,0,1,0
4.43,4.287277,1.5,5.403539,1.116263,0.898466,0,1,0
4.44,4.412971,1.5,5.529203,1.116232,0.898452,0,1,0
4.45,4.538665,1.5,5.654867,1.116202,0.898439,0,1,0
4.46,4.664358,1.5,5.78053,1.116173,0.898426,0,1,0
4.47,4.79005,1.5,5.906194,1.116144,0.898414,0,1,0
4.48,4.915743,1.5,6.031858,1.116115,0.898401,0,1,0
4.49,5.041434,1.5,6.157522,1.116087,0.898389,0,1,0
4.5,5.167126,1.5,6.283185,1.116059,0.898377,0,1,0
4.51,5.292817,1.5,0.125664,1.116032,0.898365,0,1,0
4.52,5.418507,1.5,0.251327,1.116005,0.898353,0,1,0
4.53,5.544197,1.5,0.376991,1.115979,0.898341,0,1,0
4.54,5.669887,1.5,0.502655,1.115953,0.89833,0,1,0
4.55,5.795577,1.5,0.628319,1.115927,0.898319,0,1,0
4.56,5.921265,1.5,0.753982,1.115902,0.898308,0,1,0
4.57,6.046954,1.5,0.879646,1.115877,0.898297,0,1,0
4.58,6.172642,1.5,1.00531,1.115853,0.898286,1,1,0
4.59,0.015145,1.5,1.130973,1.115829,0.898275,0,1,0
4.6,0.140832,1.5,1.256637,1.115805,0.898265,0,1,0
4.61,0.266519,1.5,1.382301,1.115782,0.898255,0,1,0
4.62,0.392206,1.5,1.507964,1.115759,0.898244,0,1,0
4.63,0.517892,1.5,1.633628,1.115736,0.898235,0,1,0
4.64,0.643578,1.5,1.759292,1.115714,0.898225,0,1,0
4.65,0.769264,1.5,1.884956,1.115692,0.898215,0,1,0
4.66,0.894949,1.5,2.010619,1.11567,0.898206,0,1,0
4.67,1.020634,1.5,2.136283,1.115649,0.898196,0,1,0
4.68,1.146319,1.5,2.261947,1.115628,0.898187,0,1,0
4.69,1.272003,1.5,2.38761,1.115607,0.898178,0,1,0
4.7,1.397687,1.5,2.513274,1.115587,0.898169,0,1,0
4.71,1.523371,1.5,2.638938,1.115567,0.89816,0,1,0
4.72,1.649054,1.5,2.764602,1.115547,0.898152,0,1,0
4.73,1.774737,1.5,2.890265,1.115528,0.898143,0,1,0
4.74,1.90042,1.5,3.015929,1.115509,0.898135,0,1,0
4.75,2.026102,1.5,3.141593,1.11549,0.898126,0,1,0
4.76,2.151785,1.5,3.267256,1.115472,0.898118,0,1,0
4.77,2.277467,1.5,3.39292,1.115453,0.89811,0,1,0
4.78,2.403148,1.5,3.518584,1.115436,0.898102,0,1,0
4.79,2.52883,1.5,3.644247,1.115418,0.898095,0,1,0
4.8,2.654511,1.5,3.769911,1.1154,0.898087,0,1,0
4.81,2.780192,1.5,3.895575,1.115383,0.898079,0,1,0
4.82,2.905872,1.5,4.021239,1.115367,0.898072,0,1,0
4.83,3.031552,1.5,4.146902,1.11535,0.898065,0,1,0
4.84,3.157232,1.5,4.272566,1.115334,0.898058,0,1,0
4.85,3.282912,1.5,4.39823,1.115317,0.89805,0,1,0
4.86,3.408592,1.5,4.523893,1.115302,0.898044,0,1,0
4.87,3.534271,1.5,4.649557,1.115286,0.898037,0,1,0
4.88,3.65995,1.5,4.775221,1.115271,0.89803,0,1,0
4.89,3.785629,1.5,4.900885,1.115256,0.898023,0,1,0
4.9,3.911308,1.5,5.026548,1.115241,0.898017,0,1,0
4.91,4.036986,1.5,5.152212,1.115226,0.89801,0,1,0
4.92,4.162664,1.5,5.277876,1.115212,0.898004,0,1,0
4.93,4.288342,1.5,5.403539,1.115197,0.897998,0,1,0
4.94,4.41402,1.5,5.529203,1.115183,0.897991,0,1,0
4.95,4.539697,1.5,5.654867,1.11517,0.897985,0,1,0
4.96,4.665374,1.5,5.78053,1.115156,0.897979,0,1,0
4.97,4.791051,1.5,5.906194,1.115143,0.897974,0,1,0
4.98,4.916728,1.5,6.031858,1.11513,0.897968,0,1,0
4.99,5.042405,1.5,6.157522,1.115117,0.897962,0,1,0
5.0,5.168081,1.5,6.283185,1.115104,0.897956,0,1,0
5.01,5.293758,1.5,0.125664,1.115091,0.897951,0,1,0
5.02,5.419434,1.5,0.251327,1.115079,0.897946,0,1,0
5.03,5.54511,1.5,0.376991,1.115067,0.89794,0,1,0
5.04,5.670785,1.5,0.502655,1.115055,0.897935,0,1,0
5.05,5.796461,1.5,0.628319,1.115043,0.89793,0,1,0
5.06,5.922136,1.5,0.753982,1.115031,0.897925,0,1,0
5.07,6.047811,1.5,0.879646,1.11502,0.89792,0,1,0
5.08,6.173486,1.5,1.00531,1.115009,0.897915,1,1,0
5.09,0.015976,1.5,1.130973,1.114998,0.89791,0,1,0
5.1,0.14165,1.5,1.256637,1.114987,0.897905,0,1,0
5.11,0.267325,1.5,1.382301,1.114976,0.8979,0,1,0
5.12,0.392999,1.5,1.507964,1.114965,0.897896,0,1,0
5.13,0.518673,1.5,1.633628,1.114955,0.897891,0,1,0
5.14,0.644347,1.5,1.759292,1.114945,0.897886,0,1,0
5.15,0.770021,1.5,1.884956,1.114935,0.897882,0,1,0
5.16,0.895695,1.5,2.010619,1.114925,0.897878,0,1,0
5.17,1.021368,1.5,2.136283,1.114915,0.897873,0,1,0
5.18,1.147041,1.5,2.261947,1.114905,0.897869,0,1,0
5.19,1.272715,1.5,2.38761,1.114896,0.897865,0,1,0
5.2,1.398388,1.5,2.513274,1.114886,0.897861,0,1,0
5.21,1.524061,1.5,2.638938,1.114877,0.897857,0,1,0
5.22,1.649733,1.5,2.764602,1.114868,0.897853,0,1,0
5.23,1.775406,1.5,2.890265,1.114859,0.897849,0,1,0
5.24,1.901079,1.5,3.015929,1.11485,0.897845,0,1,0
5.25,2.026751,1.5,3.141593,1.114842,0.897841,0,1,0
5.26,2.152423,1.5,3.267256,1.114833,0.897837,0,1,0
5.27,2.278095,1.5,3.39292,1.114825,0.897834,0,1,0
5.28,2.403767,1.5,3.518584,1.114817,0.89783,0,1,0
5.29,2.529439,1.5,3.644247,1.114809,0.897826,0,1,0
5.3,2.655111,1.5,3.769911,1.114801,0.897823,0,1,0
5.31,2.780782,1.5,3.895575,1.114793,0.897819,0,1,0
5.32,2.906454,1.5,4.021239,1.114785,0.897816,0,1,0
5.33,3.032125,1.5,4.146902,1.114777,0.897813,0,1,0
5.34,3.157796,1.5,4.272566,1.11477,0.897809,0,1,0
5.35,3.283467,1.5,4.39823,1.114762,0.897806,0,1,0
5.36,3.409138,1.5,4.523893,1.114755,0.897803,0,1,0
5.37,3.534809,1.5,4.649557,1.114748,0.8978,0,1,0
5.38,3.66048,1.5,4.775221,1.114741,0.897797,0,1,0
5.39,3.786151,1.5,4.900885,1.114734,0.897794,0,1,0
5.4,3.911821,1.5,5.026548,1.114727,0.897791,0,1,0
5.41,4.037492,1.5,5.152212,1.11472,0.897788,0,1,0
5.42,4.163162,1.5,5.277876,1.114714,0.897785,0,1,0
5.43,4.288832,1.5,5.403539,1.114707,0.897782,0,1,0
5.44,4.414502,1.5,5.529203,1.114701,0.897779,0,1,0
5.45,4.540172,1.5,5.654867,1.114694,0.897776,0,1,0
5.46,4.665842,1.5,5.78053,1.114688,0.897773,0,1,0
5.47,4.791512,1.5,5.906194,1.114682,0.897771,0,1,0
5.48,4.917182,1.5,6.031858,1.114676,0.897768,0,1,0
5.49,5.042852,1.5,6.157522,1.11467,0.897765,0,1,0
5.5,5.168521,1.5,6.283185,1.114664,0.897763,0,1,0
5.51,5.294191,1.5,0.125664,1.114658,0.89776,0,1,0
5.52,5.41986,1.5,0.251327,1.114653,0.897758,0,1,0
5.53,5.545529,1.5,0.376991,1.114647,0.897755,0,1,0
5.54,5.671199,1.5,0.502655,1.114641,0.897753,0,1,0
5.55,5.796868,1.5,0.628319,1.114636,0.897751,0,1,0
5.56,5.922537,1.5,0.753982,1.114631,0.897748,0,1,0
5.57,6.048206,1.5,0.879646,1.114625,0.897746,0,1,0
5.58,6.173875,1.5,1.00531,1.11462,0.897744,1,1,0
5.59,0.016358,1.5,1.130973,1.114615,0.897741,0,1,0
5.6,0.142027,1.5,1.256637,1.11461,0.897739,0,1,0
5.61,0.267696,1.5,1.382301,1.114605,0.897737,0,1,0
5.62,0.393364,1.5,1.507964,1.1146,0.897735,0,1,0
5.63,0.519033,1.5,1.633628,1.114596,0.897733,0,1,0
5.64,0.644701,1.5,1.759292,1.114591,0.897731,0,1,0
5.65,0.770369,1.5,1.884956,1.114586,0.897729,0,1,0
5.66,0.896038,1.5,2.010619,1.114582,0.897727,0,1,0
5.67,1.021706,1.5,2.136283,1.114577,0.897725,0,1,0
5.68,1.147374,1.5,2.261947,1.114573,0.897723,0,1,0
5.69,1.273042,1.5,2.38761,1.114568,0.897721,0,1,0
5.7,1.39871,1.5,2.513274,1.114564,0.897719,0,1,0
5.71,1.524378,1.5,2.638938,1.11456,0.897717,0,1,0
5.72,1.650046,1.5,2.764602,1.114556,0.897715,0,1,0
5.73,1.775714,1.5,2.890265,1.114552,0.897713,0,1,0
5.74,1.901381,1.5,3.015929,1.114547,0.897712,0,1,0
5.75,2.027049,1.5,3.141593,1.114544,0.89771,0,1,0
5.76,2.152717,1.5,3.267256,1.11454,0.897708,0,1,0
5.77,2.278384,1.5,3.39292,1.114536,0.897706,0,1,0
5.78,2.404052,1.5,3.518584,1.114532,0.897705,0,1,0
5.79,2.529719,1.5,3.644247,1.114528,0.897703,0,1,0
5.8,2.655387,1.5,3.769911,1.114525,0.897701,0,1,0
5.81,2.781054,1.5,3.895575,1.114521,0.8977,0,1,0
5.82,2.906721,1.5,4.021239,1.114517,0.897698,0,1,0
5.83,3.032388,1.5,4.146902,1.114514,0.897697,0,1,0
5.84,3.158056,1.5,4.272566,1.11451,0.897695,0,1,0
5.85,3.283723,1.5,4.39823,1.114507,0.897694,0,1,0
5.86,3.40939,1.5,4.523893,1.114504,0.897692,0,1,0
5.87,3.535057,1.5,4.649557,1.1145,0.897691,0,1,0
5.88,3.660724,1.5,4.775221,1.114497,0.897689,0,1,0
5.89,3.786391,1.5,4.900885,1.114494,0.897688,0,1,0
5.9,3.912058,1.5,5.026548,1.114491,0.897686,0,1,0
5.91,4.037724,1.5,5.152212,1.114488,0.897685,0,1,0
5.92,4.163391,1.5,5.277876,1.114485,0.897684,0,1,0
5.93,4.289058,1.5,5.403539,1.114482,0.897682,0,1,0
5.94,4.414724,1.5,5.529203,1.114479,0.897681,0,1,0
5.95,4.540391,1.5,5.654867,1.114476,0.89768,0,1,0
5.96,4.666058,1.5,5.78053,1.114473,0.897679,0,1,0
5.97,4.791724,1.5,5.906194,1.11447,0.897677,0,1,0
5.98,4.917391,1.5,6.031858,1.114467,0.897676,0,1,0
5.99,5.043057,1.5,6.157522,1.114464,0.897675,0,1,0
6.0,5.168724,1.5,6.283185,1.114462,0.897674,0,1,0
6.01,5.29439,1.5,0.125664,1.114459,0.897673,0,1,0
6.02,5.420056,1.5,0.251327,1.114457,0.897671,0,1,0
6.03,5.545722,1.5,0.376991,1.114454,0.89767,0,1,0
6.04,5.671389,1.5,0.502655,1.114451,0.897669,0,1,0
6.05,5.797055,1.5,0.628319,1.114449,0.897668,0,1,0
6.06,5.922721,1.5,0.753982,1.114446,0.897667,0,1,0
6.07,6.048387,1.5,0.879646,1.114444,0.897666,0,1,0
6.08,6.174053,1.5,1.00531,1.114442,0.897665,1,1,0
6.09,0.016534,1.5,1.130973,1.114439,0.897664,0,1,0
6.1,0.1422,1.5,1.256637,1.114437,0.897663,0,1,0
6.11,0.267866,1.5,1.382301,1.114435,0.897662,0,1,0
6.12,0.393532,1.5,1.507964,1.114432,0.897661,0,1,0
6.13,0.519198,1.5,1.633628,1.11443,0.89766,0,1,0
6.14,0.644864,1.5,1.759292,1.114428,0.897659,0,1,0
6.15,0.77053,1.5,1.884956,1.114426,0.897658,0,1,0
6.16,0.896195,1.5,2.010619,1.114424,0.897657,0,1,0
6.17,1.021861,1.5,2.136283,1.114422,0.897656,0,1,0
6.18,1.147527,1.5,2.261947,1.11442,0.897655,0,1,0
6.19,1.273193,1.5,2.38761,1.114418,0.897654,0,1,0
6.2,1.398858,1.5,2.513274,1.114416,0.897653,0,1,0
6.21,1.524524,1.5,2.638938,1.114414,0.897653,0,1,0
6.22,1.65019,1.5,2.764602,1.114412,0.897652,0,1,0
6.23,1.775855,1.5,2.890265,1.11441,0.897651,0,1,0
6.24,1.901521,1.5,3.015929,1.114408,0.89765,0,1,0
6.25,2.027186,1.5,3.141593,1.114406,0.897649,0,1,0
6.26,2.152852,1.5,3.267256,1.114405,0.897649,0,1,0
6.27,2.278517,1.5,3.39292,1.114403,0.897648,0,1,0
6.28,2.404183,1.5,3.518584,1.114401,0.897647,0,1,0
6.29,2.529848,1.5,3.644247,1.114399,0.897646,0,1,0
6.3,2.655514,1.5,3.769911,1.114398,0.897645,0,1,0
6.31,2.781179,1.5,3.895575,1.114396,0.897645,0,1,0
6.32,2.906844,1.5,4.021239,1.114394,0.897644,0,1,0
6.33,3.03251,1.5,4.146902,1.114393,0.897643,0,1,0
6.34,3.158175,1.5,4.272566,1.114391,0.897643,0,1,0
6.35,3.28384,1.5,4.39823,1.11439,0.897642,0,1,0
6.36,3.409505,1.5,4.523893,1.114388,0.897641,0,1,0
6.37,3.535171,1.5,4.649557,1.114387,0.897641,0,1,0
6.38,3.660836,1.5,4.775221,1.114385,0.89764,0,1,0
6.39,3.786501,1.5,4.900885,1.114384,0.897639,0,1,0
6.4,3.912166,1.5,5.026548,1.114382,0.897639,0,1,0
6.41,4.037831,1.5,5.152212,1.114381,0.897638,0,1,0
6.42,4.163496,1.5,5.277876,1.114379,0.897637,0,1,0
6.43,4.289161,1.5,5.403539,1.114378,0.897637,0,1,0
6.44,4.414827,1.5,5.529203,1.114377,0.897636,0,1,0
6.45,4.540492,1.5,5.654867,1.114375,0.897636,0,1,0
6.46,4.666157,1.5,5.78053,1.114374,0.897635,0,1,0
6.47,4.791822,1.5,5.906194,1.114373,0.897634,0,1,0
6.48,4.917487,1.5,6.031858,1.114371,0.897634,0,1,0
6.49,5.043152,1.5,6.157522,1.11437,0.897633,0,1,0
6.5,5.168817,1.5,6.283185,1.114369,0.897633,0,1,0
6.51,5.294481,1.5,0.125664,1.114368,0.897632,0,1,0
6.52,5.420146,1.5,0.251327,1.114366,0.897632,0,1,0
6.53,5.545811,1.5,0.376991,1.114365,0.897631,0,1,0
6.54,5.671476,1.5,0.502655,1.114364,0.897631,0,1,0
6.55,5.797141,1.5,0.628319,1.114363,0.89763,0,1,0
6.56,5.922806,1.5,0.753982,1.114362,0.89763,0,1,0
6.57,6.048471,1.5,0.879646,1.114361,0.897629,0,1,0
6.58,6.174135,1.5,1.00531,1.11436,0.897629,1,1,0
6.59,0.016615,1.5,1.130973,1.114358,0.897628,0,1,0
6.6,0.14228,1.5,1.256637,1.114357,0.897628,0,1,0
6.61,0.267944,1.5,1.382301,1.114356,0.897627,0,1,0
6.62,0.393609,1.5,1.507964,1.114355,0.897627,0,1,0
6.63,0.519274,1.5,1.633628,1.114354,0.897626,0,1,0
6.64,0.644939,1.5,1.759292,1.114353,0.897626,0,1,0
6.65,0.770603,1.5,1.884956,1.114352,0.897626,0,1,0
6.66,0.896268,1.5,2.010619,1.114351,0.897625,0,1,0
6.67,1.021933,1.5,2.136283,1.11435,0.897625,0,1,0
6.68,1.147597,1.5,2.261947,1.114349,0.897624,0,1,0
6.69,1.273262,1.5,2.38761,1.114349,0.897624,0,1,0
6.7,1.398926,1.5,2.513274,1.114348,0.897623,0,1,0
6.71,1.524591,1.5,2.638938,1.114347,0.897623,0,1,0
6.72,1.650256,1.5,2.764602,1.114346,0.897623,0,1,0
6.73,1.77592,1.5,2.890265,1.114345,0.897622,0,1,0
6.74,1.901585,1.5,3.015929,1.114344,0.897622,0,1,0
6.75,2.027249,1.5,3.141593,1.114343,0.897622,0,1,0
6.76,2.152914,1.5,3.267256,1.114342,0.897621,0,1,0
6.77,2.278578,1.5,3.39292,1.114342,0.897621,0,1,0
6.78,2.404243,1.5,3.518584,1.114341,0.89762,0,1,0
6.79,2.529907,1.5,3.644247,1.11434,0.89762,0,1,0
6.8,2.655572,1.5,3.769911,1.114339,0.89762,0,1,0
6.81,2.781236,1.5,3.895575,1.114339,0.897619,0,1,0
6.82,2.906901,1.5,4.021239,1.114338,0.897619,0,1,0
6.83,3.032565,1.5,4.146902,1.114337,0.897619,0,1,0
6.84,3.15823,1.5,4.272566,1.114336,0.897618,0,1,0
6.85,3.283894,1.5,4.39823,1.114336,0.897618,0,1,0
6.86,3.409559,1.5,4.523893,1.114335,0.897618,0,1,0
6.87,3.535223,1.5,4.649557,1.114334,0.897618,0,1,0
6.88,3.660887,1.5,4.775221,1.114334,0.897617,0,1,0
6.89,3.786552,1.5,4.900885,1.114333,0.897617,0,1,0
6.9,3.912216,1.5,5.026548,1.114332,0.897617,0,1,0
6.91,4.03788,1.5,5.152212,1.114332,0.897616,0,1,0
6.92,4.163545,1.5,5.277876,1.114331,0.897616,0,1,0
6.93,4.289209,1.5,5.403539,1.11433,0.897616,0,1,0
6.94,4.414873,1.5,5.529203,1.11433,0.897615,0,1,0
6.95,4.540538,1.5,5.654867,1.114329,0.897615,0,1,0
6.96,4.666202,1.5,5.78053,1.114328,0.897615,0,1,0
6.97,4.791866,1.5,5.906194,1.114328,0.897615,0,1,0
6.98,4.917531,1.5,6.031858,1.114327,0.897614,0,1,0
6.99,5.043195,1.5,6.157522,1.114327,0.897614,0,1,0
7.0,5.168859,1.5,6.283185,1.114326,0.897614,0,1,0
7.01,5.294524,1.5,0.125664,1.114325,0.897614,0,1,0
7.02,5.420188,1.5,0.251327,1.114325,0.897613,0,1,0
7.03,5.545852,1.5,0.376991,1.114324,0.897613,0,1,0
7.04,5.671516,1.5,0.502655,1.114324,0.897613,0,1,0
7.05,5.797181,1.5,0.628319,1.114323,0.897613,0,1,0
7.06,5.922845,1.5,0.753982,1.114323,0.897612,0,1,0
7.07,6.048509,1.5,0.879646,1.114322,0.897612,0,1,0
7.08,6.174173,1.5,1.00531,1.114322,0.897612,1,1,0
7.09,0.016652,1.5,1.130973,1.114321,0.897612,0,1,0
7.1,0.142316,1.5,1.256637,1.114321,0.897612,0,1,0
7.11,0.26798,1.5,1.382301,1.11432,0.897611,0,1,0
7.12,0.393645,1.5,1.507964,1.11432,0.897611,0,1,0
7.13,0.519309,1.5,1.633628,1.114319,0.897611,0,1,0
7.14,0.644973,1.5,1.759292,1.114319,0.897611,0,1,0
7.15,0.770637,1.5,1.884956,1.114318,0.897611,0,1,0
7.16,0.896301,1.5,2.010619,1.114318,0.89761,0,1,0
7.17,1.021965,1.5,2.136283,1.114318,0.89761,0,1,0
7.18,1.14763,1.5,2.261947,1.114317,0.89761,0,1,0
7.19,1.273294,1.5,2.38761,1.114317,0.89761,0,1,0
7.2,1.398958,1.5,2.513274,1.114316,0.89761,0,1,0
7.21,1.524622,1.5,2.638938,1.114316,0.897609,0,1,0
7.22,1.650286,1.5,2.764602,1.114316,0.897609,0,1,0
7.23,1.77595,1.5,2.890265,1.114315,0.897609,0,1,0
7.24,1.901614,1.5,3.015929,1.114315,0.897609,0,1,0
7.25,2.027278,1.5,3.141593,1.114314,0.897609,0,1,0
7.26,2.152942,1.5,3.267256,1.114314,0.897609,0,1,0
7.27,2.278606,1.5,3.39292,1.114314,0.897608,0,1,0
7.28,2.404271,1.5,3.518584,1.114313,0.897608,0,1,0
7.29,2.529935,1.5,3.644247,1.114313,0.897608,0,1,0
7.3,2.655599,1.5,3.769911,1.114312,0.897608,0,1,0
7.31,2.781263,1.5,3.895575,1.114312,0.897608,0,1,0
7.32,2.906927,1.5,4.021239,1.114312,0.897608,0,1,0
7.33,3.032591,1.5,4.146902,1.114311,0.897607,0,1,0
7.34,3.158255,1.5,4.272566,1.114311,0.897607,0,1,0
7.35,3.283919,1.5,4.39823,1.114311,0.897607,0,1,0
7.36,3.409583,1.5,4.523893,1.11431,0.897607,0,1,0
7.37,3.535247,1.5,4.649557,1.11431,0.897607,0,1,0
7.38,3.660911,1.5,4.775221,1.11431,0.897607,0,1,0
7.39,3.786575,1.5,4.900885,1.11431,0.897607,0,1,0
7.4,3.912239,1.5,5.026548,1.114309,0.897607,0,1,0
7.41,4.037903,1.5,5.152212,1.114309,0.897606,0,1,0
7.42,4.163567,1.5,5.277876,1.114309,0.897606,0,1,0
7.43,4.289231,1.5,5.403539,1.114308,0.897606,0,1,0
7.44,4.414895,1.5,5.529203,1.114308,0.897606,0,1,0
7.45,4.540559,1.5,5.654867,1.114308,0.897606,0,1,0
7.46,4.666223,1.5,5.78053,1.114307,0.897606,0,1,0
7.47,4.791887,1.5,5.906194,1.114307,0.897606,0,1,0
7.48,4.917551,1.5,6.031858,1.114307,0.897605,0,1,0
7.49,5.043215,1.5,6.157522,1.114307,0.897605,0,1,0
7.5,5.168879,1.5,6.283185,1.114306,0.897605,0,1,0
7.51,5.294543,1.5,0.125664,1.114306,0.897605,0,1,0
7.52,5.420207,1.5,0.251327,1.114306,0.897605,0,1,0
7.53,5.545871,1.5,0.376991,1.114306,0.897605,0,1,0
7.54,5.671535,1.5,0.502655,1.114305,0.897605,0,1,0
7.55,5.797199,1.5,0.628319,1.114305,0.897605,0,1,0
7.56,5.922863,1.5,0.753982,1.114305,0.897605,0,1,0
7.57,6.048527,1.5,0.879646,1.114305,0.897605,0,1,0
7.58,6.174191,1.5,1.00531,1.114304,0.897604,1,1,0
7.59,0.016669,1.5,1.130973,1.114304,0.897604,0,1,0
7.6,0.142333,1.5,1.256637,1.114304,0.897604,0,1,0
7.61,0.267997,1.5,1.382301,1.114304,0.897604,0,1,0
7.62,0.393661,1.5,1.507964,1.114304,0.897604,0,1,0
7.63,0.519325,1.5,1.633628,1.114303,0.897604,0,1,0
7.64,0.644989,1.5,1.759292,1.114303,0.897604,0,1,0
7.65,0.770653,1.5,1.884956,1.114303,0.897604,0,1,0
7.66,0.896317,1.5,2.010619,1.114303,0.897604,0,1,0
7.67,1.02198,1.5,2.136283,1.114303,0.897604,0,1,0
7.68,1.147644,1.5,2.261947,1.114302,0.897603,0,1,0
7.69,1.273308,1.5,2.38761,1.114302,0.897603,0,1,0
7.7,1.398972,1.5,2.513274,1.114302,0.897603,0,1,0
7.71,1.524636,1.5,2.638938,1.114302,0.897603,0,1,0
7.72,1.6503,1.5,2.764602,1.114302,0.897603,0,1,0
7.73,1.775964,1.5,2.890265,1.114301,0.897603,0,1,0
7.74,1.901628,1.5,3.015929,1.114301,0.897603,0,1,0
7.75,2.027292,1.5,3.141593,1.114301,0.897603,0,1,0
7.76,2.152956,1.5,3.267256,1.114301,0.897603,0,1,0
7.77,2.278619,1.5,3.39292,1.114301,0.897603,0,1,0
7.78,2.404283,1.5,3.518584,1.114301,0.897603,0,1,0
7.79,2.529947,1.5,3.644247,1.1143,0.897603,0,1,0
7.8,2.655611,1.5,3.769911,1.1143,0.897603,0,1,0
7.81,2.781275,1.5,3.895575,1.1143,0.897602,0,1,0
7.82,2.906939,1.5,4.021239,1.1143,0.897602,0,1,0
7.83,3.032603,1.5,4.146902,1.1143,0.897602,0,1,0
7.84,3.158266,1.5,4.272566,1.1143,0.897602,0,1,0
7.85,3.28393,1.5,4.39823,1.114299,0.897602,0,1,0
7.86,3.409594,1.5,4.523893,1.114299,0.897602,0,1,0
7.87,3.535258,1.5,4.649557,1.114299,0.897602,0,1,0
7.88,3.660922,1.5,4.775221,1.114299,0.897602,0,1,0
7.89,3.786586,1.5,4.900885,1.114299,0.897602,0,1,0
7.9,3.91225,1.5,5.026548,1.114299,0.897602,0,1,0
7.91,4.037913,1.5,5.152212,1.114299,0.897602,0,1,0
7.92,4.163577,1.5,5.277876,1.114298,0.897602,0,1,0
7.93,4.289241,1.5,5.403539,1.114298,0.897602,0,1,0
7.94,4.414905,1.5,5.529203,1.114298,0.897602,0,1,0
7.95,4.540569,1.5,5.654867,1.114298,0.897602,0,1,0
7.96,4.666233,1.5,5.78053,1.114298,0.897602,0,1,0
7.97,4.791896,1.5,5.906194,1.114298,0.897601,0,1,0
7.98,4.91756,1.5,6.031858,1.114298,0.897601,0,1,0
7.99,5.043224,1.5,6.157522,1.114297,0.897601,0,1,0
8.0,5.168888,1.5,6.283185,1.114297,0.897601,0,1,0
8.01,5.294552,1.5,0.125664,1.114297,0.897601,0,1,0
8.02,5.420216,1.5,0.251327,1.114297,0.897601,0,1,0
8.03,5.545879,1.5,0.376991,1.114297,0.897601,0,1,0
8.04,5.671543,1.5,0.502655,1.114297,0.897601,0,1,0
8.05,5.797207,1.5,0.628319,1.114297,0.897601,0,1,0
8.06,5.922871,1.5,0.753982,1.114297,0.897601,0,1,0
8.07,6.048535,1.5,0.879646,1.114297,0.897601,0,1,0
8.08,6.174198,1.5,1.00531,1.114296,0.897601,1,1,0
8.09,0.016677,1.5,1.130973,1.114296,0.897601,0,1,0
8.1,0.142341,1.5,1.256637,1.114296,0.897601,0,1,0
8.11,0.268005,1.5,1.382301,1.114296,0.897601,0,1,0
8.12,0.393668,1.5,1.507964,1.114296,0.897601,0,1,0
8.13,0.519332,1.5,1.633628,1.114296,0.897601,0,1,0
8.14,0.644996,1.5,1.759292,1.114296,0.897601,0,1,0
8.15,0.77066,1.5,1.884956,1.114296,0.897601,0,1,0
8.16,0.896324,1.5,2.010619,1.114296,0.897601,0,1,0
8.17,1.021987,1.5,2.136283,1.114296,0.8976,0,1,0
8.18,1.147651,1.5,2.261947,1.114295,0.8976,0,1,0
